trip_id,pickup_datetime,dropoff_datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,trip_distance,fare_amount
7936,2025-01-28 13:15:00,2025-01-28 13:25:00,40.6633302832661,-74.03875603618069,40.781039027314144,-74.06299592615731,5.0,16.3,75.91
7937,2025-01-28 13:20:00,2025-01-28 13:30:00,40.672955115486864,-74.04402060697632,40.67383378073665,-74.05940131862582,4.0,2.96,63.55
7938,2025-01-28 13:25:00,2025-01-28 13:35:00,40.71724158547386,-73.91521564954625,40.70894367321613,-73.9867032228727,6.0,24.23,44.54
7939,2025-01-28 13:30:00,2025-01-28 13:40:00,40.72966096903521,-74.07666773859387,40.67566093884003,-73.8957157277175,1.0,6.84,80.5
7940,2025-01-28 13:35:00,2025-01-28 13:45:00,40.73842418686704,-73.8988467786361,40.73120765497689,-74.04243931922238,2.0,9.88,7.59
7941,2025-01-28 13:40:00,2025-01-28 13:50:00,40.695512943063534,-73.98555618083205,40.6759235856098,-74.0184877961726,3.0,23.28,6.3
7942,2025-01-28 13:45:00,2025-01-28 13:55:00,40.72643083607773,-73.95068808584911,40.67895718427282,-73.99443481600422,4.0,15.83,54.02
7943,2025-01-28 13:50:00,2025-01-28 14:00:00,40.73728143034617,-73.95658335913349,40.69200111789911,-74.02363585060175,5.0,7.35,67.16
7944,2025-01-28 13:55:00,2025-01-28 14:05:00,40.71002845692835,-73.9691520411367,40.674902487249504,-74.08834172553865,4.0,2.34,40.94
7945,2025-01-28 14:00:00,2025-01-28 14:10:00,40.69286709433679,-73.91690841004284,40.75359072942257,-73.9599021413246,6.0,12.32,82.82
7946,2025-01-28 14:05:00,2025-01-28 14:15:00,40.62773525258845,-74.05412083442384,40.63711033619381,-73.99068374828485,3.0,14.85,111.72
7947,2025-01-28 14:10:00,2025-01-28 14:20:00,40.729958707839,-74.00781891888892,40.69814261618559,-73.98165672766766,3.0,16.78,17.96
7948,2025-01-28 14:15:00,2025-01-28 14:25:00,40.70210868495706,-74.04264234562504,40.70447325346155,-74.00708519311236,4.0,4.28,58.5
7949,2025-01-28 14:20:00,2025-01-28 14:30:00,40.67931920738247,-74.08480397655163,40.69376828590365,-73.92434123785664,1.0,17.71,113.29
7950,2025-01-28 14:25:00,2025-01-28 14:35:00,40.76388831817959,-74.03306205592791,40.74841493117,-74.02522693628227,1.0,9.19,114.74
7951,2025-01-28 14:30:00,2025-01-28 14:40:00,40.62860831835434,-73.90637261108881,40.62480260029151,-74.05385251432057,2.0,23.61,60.41
7952,2025-01-28 14:35:00,2025-01-28 14:45:00,40.782201815768246,-74.00867333487089,40.72839586217775,-73.916814653706,0.0,16.41,93.15
7953,2025-01-28 14:40:00,2025-01-28 14:50:00,40.69888633606828,-73.90082421433333,40.63775238759957,-74.10993097425555,2.0,22.97,25.48
7954,2025-01-28 14:45:00,2025-01-28 14:55:00,40.71587590892515,-73.89570864182784,40.67456117402333,-74.00768990477103,2.0,0.95,97.16
7955,2025-01-28 14:50:00,2025-01-28 15:00:00,40.68024779427349,-73.8502434818152,40.63261549270793,-74.00377537949092,4.0,22.6,117.14
7956,2025-01-28 14:55:00,2025-01-28 15:05:00,40.61664635437384,-73.90472534904508,40.683395441236506,-74.00572761580253,6.0,21.97,41.83
7957,2025-01-28 15:00:00,2025-01-28 15:10:00,40.69301950507671,-73.8820934067333,40.671089436201,-74.07756059086216,3.0,12.87,30.48
7958,2025-01-28 15:05:00,2025-01-28 15:15:00,40.71673724534464,-73.9837416229472,40.7819135898737,-74.05925224821237,6.0,24.41,16.78
7959,2025-01-28 15:10:00,2025-01-28 15:20:00,40.73381127232013,-73.98858358831566,40.71206832013756,-73.95210048158773,4.0,18.78,55.33
7960,2025-01-28 15:15:00,2025-01-28 15:25:00,40.69009834007806,-73.98525803193924,40.7219893010073,-73.93073299013759,4.0,24.88,41.19
7961,2025-01-28 15:20:00,2025-01-28 15:30:00,40.59037300793978,-73.99999688976948,40.64462482162836,-74.02086550829102,5.0,18.96,61.37
7962,2025-01-28 15:25:00,2025-01-28 15:35:00,40.62291693277087,-73.99251684324162,40.73700385564215,-74.04653318594134,4.0,22.9,63.6
7963,2025-01-28 15:30:00,2025-01-28 15:40:00,40.80260098118817,-73.96239087174233,40.78191129901881,-74.08923955208509,6.0,5.09,103.97
7964,2025-01-28 15:35:00,2025-01-28 15:45:00,40.6453732008114,-74.02329089276483,40.74349545842831,-73.95297151169981,4.0,5.09,106.26
7965,2025-01-28 15:40:00,2025-01-28 15:50:00,40.77135247291197,-74.06888121189044,40.63439937124907,-73.95001766019968,2.0,12.79,54.24
7966,2025-01-28 15:45:00,2025-01-28 15:55:00,40.65329566312912,-73.98181906012137,40.67679290736043,-74.14053960705259,3.0,18.29,91.79
7967,2025-01-28 15:50:00,2025-01-28 16:00:00,40.69087720451361,-74.03464024171625,40.705424505554745,-74.121195589616,4.0,6.77,68.33
7968,2025-01-28 15:55:00,2025-01-28 16:05:00,40.73126041298,-74.02946367487357,40.67114184120928,-73.99315912178871,2.0,10.54,87.97
7969,2025-01-28 16:00:00,2025-01-28 16:10:00,40.65899027767096,-74.00713766151571,40.82664954266304,-73.9866909478181,5.0,4.48,84.96
7970,2025-01-28 16:05:00,2025-01-28 16:15:00,40.77961075678795,-74.0186071609767,40.67588617846191,-74.02386638917332,0.0,23.15,99.86
7971,2025-01-28 16:10:00,2025-01-28 16:20:00,40.70378641790342,-73.94449787537417,40.69783243246394,-74.00164745267816,5.0,18.66,22.11
7972,2025-01-28 16:15:00,2025-01-28 16:25:00,40.723042542314985,-74.00833707697616,40.66998860062454,-74.01236195373231,0.0,1.15,96.12
7973,2025-01-28 16:20:00,2025-01-28 16:30:00,40.686619649599045,-73.94197751810617,40.71158418569226,-73.99867859400618,1.0,0.76,29.31
7974,2025-01-28 16:25:00,2025-01-28 16:35:00,40.732936014350855,-73.98969918755289,40.76911750080111,-74.0450454740179,6.0,24.85,83.46
7975,2025-01-28 16:30:00,2025-01-28 16:40:00,40.7789396369925,-74.00442645009679,40.70574277263886,-74.00061257835969,5.0,10.02,115.29
7976,2025-01-28 16:35:00,2025-01-28 16:45:00,40.69343570311885,-73.99208897568566,40.68904933726088,-74.03371834443095,5.0,15.14,71.41
7977,2025-01-28 16:40:00,2025-01-28 16:50:00,40.78648563953747,-74.06458149320103,40.64630447768771,-74.0378855441068,6.0,23.71,106.61
7978,2025-01-28 16:45:00,2025-01-28 16:55:00,40.66942020958105,-73.98309614052647,40.76044181841837,-74.09334463088085,4.0,23.9,97.86
7979,2025-01-28 16:50:00,2025-01-28 17:00:00,40.73820480196759,-73.95754053518425,40.692815303095976,-74.00877704922144,0.0,2.58,85.04
7980,2025-01-28 16:55:00,2025-01-28 17:05:00,40.72445571681216,-73.95045747865768,40.69066518576635,-73.95985132166044,5.0,15.96,11.74
7981,2025-01-28 17:00:00,2025-01-28 17:10:00,40.64657089636589,-74.06760870426889,40.58305314096757,-74.01627924468062,1.0,24.82,5.82
7982,2025-01-28 17:05:00,2025-01-28 17:15:00,40.71069048523187,-74.07594901011215,40.6936391699565,-74.01767415694019,4.0,4.66,109.06
7983,2025-01-28 17:10:00,2025-01-28 17:20:00,40.70036829689252,-74.02684092625404,40.67994475113172,-73.93721404332122,6.0,16.64,84.58
7984,2025-01-28 17:15:00,2025-01-28 17:25:00,40.65734039118616,-73.93076688210036,40.60869977948135,-73.94875087977724,4.0,19.4,67.05
7985,2025-01-28 17:20:00,2025-01-28 17:30:00,40.71790012170971,-73.98895123032099,40.74948057151056,-73.91327086395916,0.0,2.07,3.32
7986,2025-01-28 17:25:00,2025-01-28 17:35:00,40.70731447730543,-74.03873476198741,40.67323787903866,-73.88714573875872,5.0,9.8,17.53
7987,2025-01-28 17:30:00,2025-01-28 17:40:00,40.69637065263464,-74.07264697334652,40.79477844388551,-73.99702564098526,5.0,5.29,83.71
7988,2025-01-28 17:35:00,2025-01-28 17:45:00,40.69657112654707,-74.03419946522268,40.770722076984455,-74.05785837834483,0.0,1.61,30.45
7989,2025-01-28 17:40:00,2025-01-28 17:50:00,40.69549948705382,-74.03757755642566,40.66400481946248,-74.02605692547185,6.0,2.66,44.71
7990,2025-01-28 17:45:00,2025-01-28 17:55:00,40.68161501893768,-73.95321911406774,40.76846568261355,-73.97134989744067,1.0,8.68,100.03
7991,2025-01-28 17:50:00,2025-01-28 18:00:00,40.70699170475075,-73.94937278753065,40.78052710972396,-73.92799473771913,0.0,14.56,40.97
7992,2025-01-28 17:55:00,2025-01-28 18:05:00,40.66780428938181,-74.05249509360955,40.67204822222391,-74.05244313499622,3.0,23.85,63.56
7993,2025-01-28 18:00:00,2025-01-28 18:10:00,40.8328404745735,-73.96234169692092,40.64836699452746,-73.98723608827207,4.0,23.4,11.26
7994,2025-01-28 18:05:00,2025-01-28 18:15:00,40.629533337726734,-73.96746215506623,40.59223226604858,-74.03964308867383,0.0,21.84,61.01
7995,2025-01-28 18:10:00,2025-01-28 18:20:00,40.67076319613828,-74.05898404073815,40.71902207995449,-74.00733271377781,1.0,19.33,86.84
7996,2025-01-28 18:15:00,2025-01-28 18:25:00,40.674712894771154,-74.00419093494139,40.65133370637534,-74.00808067012974,4.0,1.21,29.79
7997,2025-01-28 18:20:00,2025-01-28 18:30:00,40.80202467071623,-73.98295900059213,40.72052464637616,-73.9809406910472,0.0,10.26,70.82
7998,2025-01-28 18:25:00,2025-01-28 18:35:00,40.633993267501126,-73.99183822906413,40.67160745076709,-73.89838372071198,5.0,19.53,71.77
7999,2025-01-28 18:30:00,2025-01-28 18:40:00,40.72129611489931,-74.08552705384042,40.66101342044724,-73.97624558617483,1.0,24.19,98.43
8000,2025-01-28 18:35:00,2025-01-28 18:45:00,40.71241970325233,-73.99344087727417,40.67192543811507,-74.02149167010609,5.0,11.66,45.26
8001,2025-01-28 18:40:00,2025-01-28 18:50:00,40.71668011523373,-73.96818675542842,40.63500915402659,-74.0297435468285,5.0,17.59,107.66
8002,2025-01-28 18:45:00,2025-01-28 18:55:00,40.76181715813055,-73.92102029155663,40.67190233598112,-74.00954211939516,2.0,24.88,58.02
8003,2025-01-28 18:50:00,2025-01-28 19:00:00,40.76079146798736,-74.03343956000735,40.6631693665548,-74.04358447658443,5.0,15.65,6.81
8004,2025-01-28 18:55:00,2025-01-28 19:05:00,40.677452158674,-74.02727265782644,40.69929221808226,-73.99301755780348,1.0,19.51,12.02
8005,2025-01-28 19:00:00,2025-01-28 19:10:00,40.70970087247471,-74.01044333829363,40.70521290430927,-74.12056176901562,3.0,24.16,109.58
8006,2025-01-28 19:05:00,2025-01-28 19:15:00,40.6067948983924,-73.98543920393415,40.64644124561306,-74.0105596894135,6.0,17.81,12.07
8007,2025-01-28 19:10:00,2025-01-28 19:20:00,40.704954650426096,-73.99514911161886,40.7550402595305,-74.00660043253245,6.0,3.47,95.87
8008,2025-01-28 19:15:00,2025-01-28 19:25:00,40.66030052860841,-73.96978460060164,40.69202156831042,-74.05803254247205,6.0,24.48,118.42
8009,2025-01-28 19:20:00,2025-01-28 19:30:00,40.690680878701976,-74.05625932711075,40.77512196749787,-74.01910713950893,1.0,20.14,100.89
8010,2025-01-28 19:25:00,2025-01-28 19:35:00,40.61573140675917,-73.98015731553517,40.712054115049305,-73.94400422419142,2.0,6.76,50.46
8011,2025-01-28 19:30:00,2025-01-28 19:40:00,40.72024361433596,-74.03711076901128,40.703455201942695,-73.94039753227817,0.0,24.69,30.23
8012,2025-01-28 19:35:00,2025-01-28 19:45:00,40.615171565221225,-74.00716669510278,40.67545109497369,-74.02665691923501,6.0,2.18,21.83
8013,2025-01-28 19:40:00,2025-01-28 19:50:00,40.70741423033958,-73.91459931863719,40.73074196960355,-73.97382573324175,5.0,23.51,46.0
8014,2025-01-28 19:45:00,2025-01-28 19:55:00,40.63867472034888,-74.0699121404383,40.701678337558086,-74.0749251044852,6.0,21.06,60.37
8015,2025-01-28 19:50:00,2025-01-28 20:00:00,40.65751794824321,-74.01397337342196,40.74292328545615,-74.01480793264359,0.0,7.02,58.57
8016,2025-01-28 19:55:00,2025-01-28 20:05:00,40.75773660512726,-74.06373228861553,40.78023311987793,-73.98845971707556,2.0,21.54,75.41
8017,2025-01-28 20:00:00,2025-01-28 20:10:00,40.72939589729568,-73.99234660127242,40.663657356591,-73.92365361435594,5.0,1.7,95.63
8018,2025-01-28 20:05:00,2025-01-28 20:15:00,40.75746015688353,-73.9475883542305,40.7306731789169,-73.94035984600998,2.0,23.82,22.44
8019,2025-01-28 20:10:00,2025-01-28 20:20:00,40.77798635662506,-73.99151724405779,40.72925580882077,-73.98955352267926,2.0,15.2,41.77
8020,2025-01-28 20:15:00,2025-01-28 20:25:00,40.66135806464302,-74.00583579266679,40.72290559541295,-74.04557608699238,6.0,13.12,89.92
8021,2025-01-28 20:20:00,2025-01-28 20:30:00,40.77494858312205,-73.9335798835474,40.67834004101528,-73.93207421459738,3.0,24.78,107.32
8022,2025-01-28 20:25:00,2025-01-28 20:35:00,40.62672471719106,-73.98347487826139,40.67935168022924,-74.01701441051245,5.0,0.85,101.17
8023,2025-01-28 20:30:00,2025-01-28 20:40:00,40.73730501672725,-73.95902169718441,40.67080589148505,-73.97757554046267,5.0,12.91,116.37
8024,2025-01-28 20:35:00,2025-01-28 20:45:00,40.67533311427,-73.96423713065775,40.66981414694905,-74.00612637486563,4.0,18.43,96.35
8025,2025-01-28 20:40:00,2025-01-28 20:50:00,40.65348499286804,-74.14381202020783,40.65799377670238,-73.90038789327299,5.0,2.98,116.74
8026,2025-01-28 20:45:00,2025-01-28 20:55:00,40.730723493365225,-74.00383344028104,40.694775135712426,-74.0305021885697,6.0,0.57,112.47
8027,2025-01-28 20:50:00,2025-01-28 21:00:00,40.74724757625847,-74.05390372344407,40.66210908230111,-73.9541872985739,3.0,15.46,79.64
8028,2025-01-28 20:55:00,2025-01-28 21:05:00,40.74576341933233,-74.04146584470784,40.7217821846923,-74.00432023743618,6.0,8.58,85.57
8029,2025-01-28 21:00:00,2025-01-28 21:10:00,40.71074299444474,-73.92627069463373,40.70284770447468,-73.97154477183831,0.0,12.15,39.1
8030,2025-01-28 21:05:00,2025-01-28 21:15:00,40.70659786506646,-74.01874027726613,40.70845612889437,-73.91899938910117,0.0,15.63,108.14
8031,2025-01-28 21:10:00,2025-01-28 21:20:00,40.726343329285,-73.9053715902097,40.68632554381288,-74.10022863850725,2.0,9.78,84.83
8032,2025-01-28 21:15:00,2025-01-28 21:25:00,40.71518820377586,-74.07038442101354,40.70344491468169,-74.00326947446551,3.0,5.52,107.87
8033,2025-01-28 21:20:00,2025-01-28 21:30:00,40.7270677919793,-74.05418353901386,40.68763387608996,-74.04470324467185,2.0,6.12,27.75
8034,2025-01-28 21:25:00,2025-01-28 21:35:00,40.71019997305554,-73.9618824669524,40.7389771539884,-73.97771340578186,6.0,4.85,46.15
8035,2025-01-28 21:30:00,2025-01-28 21:40:00,40.74213919122532,-74.01706857598792,40.6778805360359,-73.9654334664504,0.0,17.96,12.89
8036,2025-01-28 21:35:00,2025-01-28 21:45:00,40.618639609672485,-73.98463363316995,40.718776223436805,-74.02352385422836,0.0,3.53,112.08
8037,2025-01-28 21:40:00,2025-01-28 21:50:00,40.69343632624568,-74.00561534131849,40.63468145281252,-74.02610258806726,4.0,24.31,97.86
8038,2025-01-28 21:45:00,2025-01-28 21:55:00,40.63080767530772,-74.0071288118983,40.735603741596925,-73.98980964969034,0.0,0.32,92.23
8039,2025-01-28 21:50:00,2025-01-28 22:00:00,40.713835100880246,-74.0152118034366,40.67203695549999,-74.06366022630073,1.0,7.73,54.19
8040,2025-01-28 21:55:00,2025-01-28 22:05:00,40.78209650879269,-73.99102533197961,40.654386430109554,-73.98333911259213,6.0,20.11,4.26
8041,2025-01-28 22:00:00,2025-01-28 22:10:00,40.676295760902654,-73.96791808562361,40.64306001832222,-74.0408854988772,5.0,2.43,116.46
8042,2025-01-28 22:05:00,2025-01-28 22:15:00,40.70636260151486,-73.91927889245137,40.63910392767019,-73.96331758848869,5.0,14.78,47.94
8043,2025-01-28 22:10:00,2025-01-28 22:20:00,40.73782433574608,-74.01012562676713,40.67592643339374,-74.06589404282057,2.0,7.41,31.99
8044,2025-01-28 22:15:00,2025-01-28 22:25:00,40.59661385341168,-74.0196819147818,40.77493138473701,-74.02836341582599,1.0,24.14,102.92
8045,2025-01-28 22:20:00,2025-01-28 22:30:00,40.6738944758928,-74.02612307782296,40.66783385715771,-74.03755686282966,2.0,5.63,27.08
8046,2025-01-28 22:25:00,2025-01-28 22:35:00,40.71822578296364,-73.92651080724838,40.589541440879934,-74.0149079032988,1.0,1.96,23.05
8047,2025-01-28 22:30:00,2025-01-28 22:40:00,40.55515026371714,-73.9654837551443,40.71827331432777,-73.93118299688273,1.0,15.42,58.15
8048,2025-01-28 22:35:00,2025-01-28 22:45:00,40.651159575346256,-74.09495167132191,40.64428717287187,-73.9577016246538,5.0,9.53,56.65
8049,2025-01-28 22:40:00,2025-01-28 22:50:00,40.75504289866907,-74.09715603513982,40.740740378944885,-74.0239842138306,1.0,22.62,106.56
8050,2025-01-28 22:45:00,2025-01-28 22:55:00,40.75014984502254,-74.04150289397491,40.67894616205865,-74.02402766398164,1.0,22.89,119.55
8051,2025-01-28 22:50:00,2025-01-28 23:00:00,40.718715911368506,-73.98849272779728,40.686299599120304,-73.95573432750999,1.0,19.92,33.33
8052,2025-01-28 22:55:00,2025-01-28 23:05:00,40.74410988199716,-74.00167350696094,40.759865542692765,-74.0581978475704,1.0,3.39,26.47
8053,2025-01-28 23:00:00,2025-01-28 23:10:00,40.71075521172108,-73.97426107240781,40.73088647553842,-73.99888090516168,6.0,16.52,57.77
8054,2025-01-28 23:05:00,2025-01-28 23:15:00,40.72776974537212,-74.00877217210916,40.63768114748302,-74.03028816936425,6.0,2.49,54.68
8055,2025-01-28 23:10:00,2025-01-28 23:20:00,40.68421731455797,-73.93012906143105,40.6450370705772,-74.00858444039116,1.0,0.83,99.28
8056,2025-01-28 23:15:00,2025-01-28 23:25:00,40.705790634146105,-73.9613944310613,40.61082350298672,-73.95954460393807,5.0,5.09,14.33
8057,2025-01-28 23:20:00,2025-01-28 23:30:00,40.66838148067921,-73.99612116964421,40.83016104812607,-74.03346257286029,1.0,12.46,21.78
8058,2025-01-28 23:25:00,2025-01-28 23:35:00,40.76317416720912,-73.9427330284733,40.65686463574479,-73.95129259787846,2.0,11.39,26.91
8059,2025-01-28 23:30:00,2025-01-28 23:40:00,40.77607797047512,-74.08244531121576,40.75849064923637,-73.8900206540884,3.0,19.44,12.66
8060,2025-01-28 23:35:00,2025-01-28 23:45:00,40.76899564003486,-74.00425373563326,40.67338627171832,-73.96979954164922,4.0,13.18,10.58
8061,2025-01-28 23:40:00,2025-01-28 23:50:00,40.67959456191611,-73.9931243846936,40.64600722263791,-74.00420430301634,5.0,6.75,63.26
8062,2025-01-28 23:45:00,2025-01-28 23:55:00,40.65231129803175,-73.96989817500237,40.70107803880384,-73.94214324242839,3.0,3.66,107.13
8063,2025-01-28 23:50:00,2025-01-29 00:00:00,40.76384868303751,-74.08575830014144,40.68366679056784,-74.05544226979703,4.0,14.33,99.23
8064,2025-01-28 23:55:00,2025-01-29 00:05:00,40.72719536012957,-74.01302034534372,40.740093734138185,-73.92394634953558,1.0,16.94,25.56
8065,2025-01-29 00:00:00,2025-01-29 00:10:00,40.71642921707618,-73.97997696018244,40.74071919572906,-74.03765333608037,5.0,5.48,19.84
8066,2025-01-29 00:05:00,2025-01-29 00:15:00,40.66831839575275,-73.97614189368014,40.67049294905329,-73.89159529813635,6.0,15.87,74.61
8067,2025-01-29 00:10:00,2025-01-29 00:20:00,40.72128319063184,-73.94069350792729,40.6280022791164,-74.03585603291494,1.0,21.53,41.53
8068,2025-01-29 00:15:00,2025-01-29 00:25:00,40.64573609701691,-73.96192473337966,40.64014179749243,-73.96691490768345,3.0,6.21,62.15
8069,2025-01-29 00:20:00,2025-01-29 00:30:00,40.73170311780395,-74.0030423024686,40.58587710183512,-74.07797872659927,1.0,20.52,86.87
8070,2025-01-29 00:25:00,2025-01-29 00:35:00,40.76894433498031,-73.96625131255256,40.68627701792065,-74.01066257554146,4.0,23.77,108.15
8071,2025-01-29 00:30:00,2025-01-29 00:40:00,40.7815522771954,-74.01006818177773,40.69940998257547,-74.05398467169007,3.0,23.43,24.85
8072,2025-01-29 00:35:00,2025-01-29 00:45:00,40.7354262027055,-73.99266130236185,40.6428586040828,-74.07207587823692,2.0,3.7,11.18
8073,2025-01-29 00:40:00,2025-01-29 00:50:00,40.63089892251895,-73.96025988249264,40.63681744461758,-73.93972403956718,2.0,1.41,29.63
8074,2025-01-29 00:45:00,2025-01-29 00:55:00,40.70986650654731,-74.0022650396594,40.69919580608023,-74.06137771883101,3.0,18.22,67.8
8075,2025-01-29 00:50:00,2025-01-29 01:00:00,40.80698408720289,-73.9819005160234,40.66840226757368,-74.0367536286308,1.0,9.67,13.52
8076,2025-01-29 00:55:00,2025-01-29 01:05:00,40.65656942047789,-73.95193456153415,40.689353552234266,-74.04258043399234,2.0,4.61,41.34
8077,2025-01-29 01:00:00,2025-01-29 01:10:00,40.69704092135449,-73.96439175696305,40.68163875755105,-73.94301684536988,0.0,11.29,38.72
8078,2025-01-29 01:05:00,2025-01-29 01:15:00,40.77067621759005,-73.93832640720593,40.71243651203582,-73.94912504856092,3.0,13.66,15.85
8079,2025-01-29 01:10:00,2025-01-29 01:20:00,40.73085669610368,-73.88357758510236,40.67173604913847,-73.93648524564368,4.0,4.21,117.65
8080,2025-01-29 01:15:00,2025-01-29 01:25:00,40.82400781622426,-73.96485361133216,40.67556278985171,-74.03932315970286,4.0,1.14,102.97
8081,2025-01-29 01:20:00,2025-01-29 01:30:00,40.66335653083858,-74.02306462757024,40.60591006080862,-73.93251996386165,1.0,19.59,72.36
8082,2025-01-29 01:25:00,2025-01-29 01:35:00,40.65051221071296,-73.97440884760901,40.69748337179704,-74.03974923028585,5.0,11.51,106.46
8083,2025-01-29 01:30:00,2025-01-29 01:40:00,40.76120627179176,-73.97655907917547,40.704434591119885,-74.03773439515552,2.0,6.26,36.39
8084,2025-01-29 01:35:00,2025-01-29 01:45:00,40.64020606858642,-73.96932446532448,40.69111502752113,-74.0349363722487,5.0,23.89,101.83
8085,2025-01-29 01:40:00,2025-01-29 01:50:00,40.69016160055913,-73.92524918763813,40.79559170202543,-74.03311554341522,5.0,19.02,82.4
8086,2025-01-29 01:45:00,2025-01-29 01:55:00,40.69671767275703,-74.0842055754492,40.70813893511792,-74.0045393450921,0.0,10.19,30.29
8087,2025-01-29 01:50:00,2025-01-29 02:00:00,40.7517994736693,-73.9243081004335,40.69217614493715,-74.04193468142995,0.0,6.97,81.87
8088,2025-01-29 01:55:00,2025-01-29 02:05:00,40.730713398401264,-73.90747915659709,40.724957248443,-73.9884294272599,3.0,18.28,62.85
8089,2025-01-29 02:00:00,2025-01-29 02:10:00,40.72285324570885,-73.97159646683649,40.805643176883386,-74.13046991956992,5.0,18.16,61.18
8090,2025-01-29 02:05:00,2025-01-29 02:15:00,40.67987845610492,-73.97039324593884,40.712636152197135,-73.98859270460785,2.0,22.12,111.77
8091,2025-01-29 02:10:00,2025-01-29 02:20:00,40.7607502009541,-74.01208224036297,40.588825832462206,-74.05448398548903,4.0,0.53,48.53
8092,2025-01-29 02:15:00,2025-01-29 02:25:00,40.90129120213636,-73.99968380050916,40.72160292759873,-74.03347029468942,4.0,15.81,110.41
8093,2025-01-29 02:20:00,2025-01-29 02:30:00,40.73456410494615,-73.9651023920426,40.656038228681005,-74.03226304413671,5.0,7.19,99.93
8094,2025-01-29 02:25:00,2025-01-29 02:35:00,40.70498361037735,-73.96832238036149,40.603876240709646,-73.95284138764819,6.0,24.37,52.44
8095,2025-01-29 02:30:00,2025-01-29 02:40:00,40.6351068514504,-73.96396451349983,40.784878062354025,-73.97476994667423,3.0,0.82,93.73
8096,2025-01-29 02:35:00,2025-01-29 02:45:00,40.66812592753414,-73.96866657141983,40.77407232501642,-74.00827710200036,5.0,12.29,16.43
8097,2025-01-29 02:40:00,2025-01-29 02:50:00,40.68931448830264,-73.95508050129288,40.654741123954494,-74.03576172021798,4.0,17.83,61.63
8098,2025-01-29 02:45:00,2025-01-29 02:55:00,40.67326998798664,-73.96066756650072,40.65506844405505,-73.96085610998138,2.0,18.83,10.32
8099,2025-01-29 02:50:00,2025-01-29 03:00:00,40.69919610827366,-74.051217433263,40.708008360595656,-73.91026450017843,3.0,15.9,25.98
8100,2025-01-29 02:55:00,2025-01-29 03:05:00,40.78890080384037,-73.9583865978246,40.65574105791035,-74.00139973311417,5.0,11.91,44.82
8101,2025-01-29 03:00:00,2025-01-29 03:10:00,40.76235834586846,-73.90707066917919,40.69324631781722,-74.07991593721792,6.0,22.75,13.76
8102,2025-01-29 03:05:00,2025-01-29 03:15:00,40.69205836417659,-74.00133133759778,40.6643408988683,-74.035144803969,0.0,14.5,107.3
8103,2025-01-29 03:10:00,2025-01-29 03:20:00,40.63958600276671,-73.92502600260087,40.679979884294376,-73.97203919263916,2.0,13.13,105.45
8104,2025-01-29 03:15:00,2025-01-29 03:25:00,40.76686838214513,-74.04586476499559,40.62978224023269,-74.02213565241384,0.0,21.46,3.5
8105,2025-01-29 03:20:00,2025-01-29 03:30:00,40.69754728632694,-74.00148813098052,40.74134491637272,-74.04293473056181,1.0,11.19,14.68
8106,2025-01-29 03:25:00,2025-01-29 03:35:00,40.613674978719885,-74.0320579075905,40.76018945198,-74.04510915570079,1.0,15.28,112.96
8107,2025-01-29 03:30:00,2025-01-29 03:40:00,40.735621505924655,-73.93103893737882,40.69498980054133,-73.99541607640408,6.0,8.36,3.35
8108,2025-01-29 03:35:00,2025-01-29 03:45:00,40.75128433421168,-73.91797617227955,40.6981878748063,-74.0766914013443,2.0,5.46,114.91
8109,2025-01-29 03:40:00,2025-01-29 03:50:00,40.57870457975327,-74.00495980600438,40.73145785093174,-74.00173284033477,6.0,11.62,70.02
8110,2025-01-29 03:45:00,2025-01-29 03:55:00,40.65877226789336,-73.9414469238669,40.700095057241946,-73.99557669708115,3.0,8.53,67.87
8111,2025-01-29 03:50:00,2025-01-29 04:00:00,40.69447729943462,-73.91746866860484,40.78647819244167,-74.02247608398916,0.0,1.14,7.1
8112,2025-01-29 03:55:00,2025-01-29 04:05:00,40.73672554556544,-74.00164594289808,40.63418185718115,-74.0521430577147,2.0,12.27,45.44
8113,2025-01-29 04:00:00,2025-01-29 04:10:00,40.6742126707688,-73.99351241941015,40.743047097984096,-73.94907982061105,5.0,16.47,100.88
8114,2025-01-29 04:05:00,2025-01-29 04:15:00,40.658392904901305,-73.96331923151865,40.69428988174491,-74.06663901014879,4.0,1.49,40.85
8115,2025-01-29 04:10:00,2025-01-29 04:20:00,,-74.04212689907601,40.64393937531612,-73.99136344428334,2.0,14.27,108.93
8116,2025-01-29 04:15:00,2025-01-29 04:25:00,40.676583881334295,-73.99449512023928,40.81235443714396,-73.9636123427238,0.0,7.89,63.25
8117,2025-01-29 04:20:00,2025-01-29 04:30:00,40.72710273252744,-73.8928606446899,40.81926001862579,-73.99202688287363,5.0,1.21,101.09
8118,2025-01-29 04:25:00,2025-01-29 04:35:00,40.64442421725127,-74.02500067601251,40.689606503128616,-73.93844092042917,3.0,2.6,94.6
8119,2025-01-29 04:30:00,2025-01-29 04:40:00,40.632383349038186,-73.95730868796467,40.72223626740212,-74.05676979397658,5.0,17.96,57.23
8120,2025-01-29 04:35:00,2025-01-29 04:45:00,40.73776345787852,-73.97380977769315,40.676440686874656,-74.03954568134063,1.0,13.57,100.68
